"","ROOF","WALL","FLOOR","WIN","SHGC","LPD","HEATEFF","COP","EPD","HSP","CSP","OCC","TOTAL_E"
"172",2.34506984,0.730505817,1.745653161,3.080381891,0.381345995,10.36126979,3.113856078,3.045131713,10.03756086,23.27326952,23.37189863,0.062559105,1889.605864
"173",2.48611965,0.704223923,1.707143892,3.130467981,0.35461951,10.73401462,3.290750581,2.804986342,9.347475812,23.26080179,24.37443047,0.050435919,1816.57283
"174",2.377223613,0.832514855,1.734795089,3.156639859,0.398048576,10.19438964,3.112518515,2.871004094,9.668285814,23.25690878,23.70449351,0.055428249,1846.511479
"175",2.41679613,0.711836399,1.68027701,3.133691304,0.392979951,10.827804,3.144090559,2.788180998,8.508051581,23.24759724,24.83972221,0.050388177,1756.207699
"176",2.321825882,0.726890251,1.673067002,3.193036038,0.34992306,10.65388985,3.289925707,2.78905512,8.750935052,23.23146787,23.30784284,0.068074853,1804.109383
"177",2.260475554,0.748390649,1.728241931,3.116496483,0.384567144,10.7902849,3.179769873,3.02891224,10.48456912,23.2255203,23.76261625,0.061642424,1923.065048
"178",2.398837563,0.712848221,1.774843909,3.043134291,0.355133866,10.98563368,3.308525332,2.910531663,7.827691867,23.2166091,23.32675178,0.050616373,1716.92903
"179",2.237801364,0.731561584,1.667040757,3.090584296,0.370154358,10.87132692,3.143534865,2.842637082,8.444575571,23.92361659,24.53517479,0.063033159,1771.170961
"180",2.255198482,0.691629041,1.741860296,3.048571345,0.381041166,10.63117786,3.170268726,2.86466439,10.84509549,23.20461361,23.45115294,0.060729211,1976.993916
"181",2.309105736,0.775771478,1.714222416,2.923017858,0.374092762,10.91376056,3.115118171,2.865485019,10.54202425,23.19415692,24.04321658,0.06661953,1926.24816
"182",2.285490396,0.701543545,1.856607973,3.212905676,0.368299049,10.89934955,3.317686157,2.989756955,9.626541202,23.18398552,23.54274153,0.06501149,1863.252831
"183",2.290872011,0.773595844,1.734354697,3.194329586,0.395818003,10.56300684,3.13743794,3.006161148,10.52515837,23.1765748,23.38160565,0.064343643,1940.434165
"184",2.512516623,0.71269692,1.676368409,2.90882776,0.386036336,10.37027221,3.248007362,3.033550837,9.085848433,23.16146242,23.94484998,0.067441243,1770.691588
"185",2.567404055,0.788746867,1.82315896,3.067530921,0.38619274,10.67408932,3.163070176,2.89911043,9.170144342,23.15216853,23.53257194,0.055594114,1813.350846
"186",2.490038502,0.72286417,1.704535783,3.125883218,0.389563285,10.80695364,3.269427371,2.846310655,9.806143931,23.1494419,23.79772117,0.052097421,1869.690558
"187",2.365648465,0.743699447,1.934450919,3.123653565,0.380110493,10.94354548,3.214399547,2.859248493,9.098752742,23.13761046,24.59812441,0.056502239,1796.141564
"188",2.432542978,0.695444812,1.840205022,3.237513439,0.372088092,10.1378349,3.218728983,2.91605475,7.943418979,23.12370878,23.42513062,0.068729078,1704.271915
"189",2.383480727,0.737734899,1.699384242,3.161903854,0.365767716,10.43229539,3.111391353,3.11810249,9.555704523,23.11360798,23.47109915,0.059451247,1833.384537
"190",2.300749418,0.706741993,1.744301404,3.130144165,0.377345913,9.845335431,3.191074473,2.927871967,9.638001221,23.91265138,23.95882412,0.069843786,1849.442176
"191",2.341483233,0.845438709,1.715141164,3.115478584,0.397057491,10.76579764,3.280332248,2.793177134,8.904062718,23.10158364,23.34958977,0.061623988,1809.468348
"192",2.323281037,0.713915348,1.717223116,3.234184527,0.394049068,10.79188728,3.171313944,2.86279848,10.85009466,23.09873995,24.64913995,0.069963001,1942.623192
"193",2.313358101,0.731195198,1.698179122,3.130875936,0.387039512,10.26595538,3.189464393,2.781552957,8.583714532,23.08231813,23.90377265,0.051447358,1753.597241
"194",2.286529218,0.764188962,1.673408959,3.22101672,0.392147659,10.32870347,3.13850797,2.796170162,10.54814647,23.07626749,23.36800258,0.051275178,1946.369338
"195",2.230471122,0.732136175,1.67088302,3.238263745,0.390158787,10.81776125,3.203108395,2.851318077,10.9434236,23.06260927,24.7530973,0.069221694,1948.582714
"196",2.354814407,0.791608893,1.814007248,3.047960891,0.39976904,10.76980986,3.276326697,2.780493168,9.971954667,23.05882911,23.156203,0.060302308,1914.549989
"197",2.510911822,0.810639403,1.718431102,3.236330706,0.395706952,10.78543256,3.19274613,2.936131774,9.722264889,23.04470511,23.63281244,0.060429301,1859.917198
"198",2.243543116,0.699506635,1.808559972,3.098929396,0.39054099,10.72373808,3.291080558,2.878989538,8.403466809,23.03137781,23.968834,0.065984941,1742.570486
"199",2.249655083,0.691866208,1.709510707,3.126833219,0.376735387,10.10609644,3.281097692,2.840549456,9.604649972,23.02358736,24.78882643,0.068474761,1809.612386
"200",2.487194721,0.801092093,1.90940982,3.144621195,0.392561678,10.29211623,3.183610665,3.021058922,9.314281315,23.01490229,23.9883095,0.067879581,1787.858753
"201",3.320104561,1.379304794,2.02983399,1.831125682,0.382502528,9.991736704,3.159597676,2.814300314,9.534708608,23.99087238,24.3568023,0.066092368,1753.987978
"202",3.422623045,1.268626143,2.142871103,1.689126548,0.388696239,10.44200717,3.125703647,2.805456577,10.61061193,23.90990031,24.08914058,0.064406569,1871.21453
"203",3.236758738,1.441135722,2.308524531,1.98405313,0.386346895,10.6754319,3.177795758,2.821832654,10.03298482,23.00748912,23.74716238,0.063603227,1820.006656
"204",3.505518086,1.254076689,2.024322943,1.793925182,0.393200927,10.88269946,3.122519046,2.829474176,8.60909194,22.99469011,23.25714065,0.064065843,1718.726814
"205",3.355084409,1.283705423,2.201784477,1.874489866,0.397592335,10.97211589,3.132027443,2.944937172,8.311314685,22.98079442,24.76066833,0.06151768,1651.109945
"206",3.272874365,1.287199072,2.178395222,1.980963587,0.396814381,10.42036021,3.104877336,3.058830189,8.141483472,22.9746027,23.43759627,0.057551846,1639.988211
"207",3.100533642,1.282382135,2.23991587,1.889443849,0.369626774,10.28963674,3.174469352,2.925045415,8.753433362,22.96280473,24.00411679,0.063238746,1676.8333
"208",3.220259714,1.425049044,2.099242244,1.920838498,0.386641827,10.67955109,3.102804485,3.012282256,8.352749322,22.95856104,23.21528748,0.0582418,1674.034168
"209",3.135141432,1.241036097,2.021070365,1.958891256,0.399586029,10.43560402,3.131741358,2.860495867,10.02540996,22.94142907,23.80159104,0.061213491,1812.504896
"210",3.112852345,1.344730203,2.226737666,1.810263162,0.395069127,10.64948443,3.144750311,2.942225942,9.125981714,22.93754859,24.7241896,0.066040372,1709.06951
"211",3.267931185,1.247483787,2.257357848,1.980747018,0.37973264,10.73023352,3.160003735,2.95973779,8.996766188,22.92613412,24.32585908,0.053900259,1706.222463
"212",3.144723772,1.291544818,2.06085504,1.86069886,0.377672016,10.8546205,3.119599377,2.9302324,9.815477582,22.91166469,23.04563921,0.054687738,1824.75025
"213",3.161870991,1.320451338,2.071695332,1.854064816,0.389210756,10.5793395,3.186079864,2.866966015,9.973721815,23.89303812,24.74897608,0.054944378,1798.203694
"214",3.297592035,1.274932889,2.10226092,1.889962652,0.375410886,10.89207602,3.175944763,2.980846306,10.91013073,22.90555684,22.91075026,0.058033858,1927.241107
"215",3.546708017,1.233261367,2.266449842,1.723581571,0.396124392,10.99499528,3.103411132,2.855367553,10.23653555,22.89771431,24.70544662,0.053993551,1819.987157
"216",3.246006518,1.236414194,2.047212761,1.965258815,0.398806192,9.967258256,3.192074684,2.863510891,10.89298863,22.88732184,23.18089385,0.06879272,1898.040914
"217",3.168151822,1.219405562,2.189099595,1.880442017,0.388225898,10.81205664,3.137179328,2.90785443,10.80258008,22.87315622,23.89497681,0.052422254,1880.611568
"218",3.116442984,1.212531754,2.224491128,1.96154203,0.383987112,10.09036297,3.134815014,2.830678727,10.20594135,22.86530597,23.22943514,0.05643178,1835.830846
"219",3.275508247,1.272004125,2.010921246,1.847743602,0.399747081,10.28169073,3.110752025,2.820057108,9.800422753,22.85489268,22.94062634,0.050699776,1817.778443
"220",3.153806075,1.286249749,2.100644126,1.944204283,0.378576675,10.9862911,3.127186486,2.847662553,8.855484069,22.84788008,23.39187218,0.055355927,1734.219181
"221",3.150917547,1.295850256,2.032006127,1.943189707,0.389045149,10.92670812,3.161200648,2.841952783,10.85786759,22.8397607,23.0236348,0.056396291,1931.606179
"222",3.148458373,1.520582857,2.094770112,1.839385027,0.377186637,9.667374473,3.141438875,3.022498646,10.50085668,22.82105831,23.73791356,0.059904412,1801.004958
"223",3.296378858,1.365544259,2.115408321,1.840173113,0.393479453,10.54997358,3.127524568,2.823587953,8.498871014,22.81541552,23.11308074,0.05304951,1695.210848
"224",3.167925935,1.264066397,2.055009065,1.974655627,0.387740882,10.46047579,3.11765727,2.900113895,9.948791569,23.88676825,24.49579614,0.051881901,1800.941447
"225",3.243344948,1.270954459,2.049981526,1.769092759,0.39551649,10.57825383,3.184164434,2.79048973,8.008817473,22.80042984,24.15175257,0.057243363,1625.449879
"226",3.285901883,1.339385966,2.027733692,1.802317031,0.374148293,10.75340979,3.100069384,2.780183047,9.943067964,22.79240368,24.48091462,0.061474697,1793.446103
"227",3.149491464,1.223879816,2.221099471,1.944872868,0.388170512,10.83225108,3.123380756,2.893054494,8.190547201,22.78365085,24.16938485,0.051957704,1647.579441
"228",3.137762555,1.259871617,2.089809011,1.951205112,0.363952292,10.99212358,3.116741205,2.860810876,8.962618737,22.77840835,23.27277329,0.06203868,1747.164356
"229",3.145844411,1.217903316,2.039398606,1.850384468,0.394583079,10.25501663,3.116133406,2.989285003,9.753802568,22.76711464,23.05159994,0.062631418,1795.985573
"230",3.108299627,1.347582062,2.109010521,1.90730189,0.381754712,10.91731591,3.151940367,2.893833548,10.20157849,22.75879727,24.77018475,0.056649888,1810.911522
"231",3.525772295,1.259682895,2.02240152,1.811404933,0.390985031,10.17294141,3.147067309,2.842998308,10.37220874,22.74887084,24.55081555,0.069719338,1807.670826
"232",3.110788837,1.331892115,2.0439924,1.857872186,0.399908603,10.63628647,3.116878784,2.802073875,9.502671611,22.73131747,23.08750596,0.055205405,1796.298721
"233",3.234099105,1.226148738,2.226324873,1.888965151,0.380418224,10.85133411,3.114704171,2.876981858,9.596920623,22.7291579,23.24618794,0.061188904,1799.019603
"234",3.232978479,1.336993356,2.164600786,1.963891503,0.399861869,10.15009357,3.134136712,2.95440108,8.258397777,22.71966128,23.23391726,0.05791463,1648.641001
"235",3.2284271,1.380440605,2.05340732,1.917338545,0.398186918,10.0527834,3.102499452,2.853262194,7.920004274,23.87458191,24.22784488,0.06298218,1620.17904
"236",3.284165759,1.243763021,2.148068539,1.901672047,0.375666251,10.68426874,3.103688509,2.798144976,10.27949598,22.70678564,24.24706625,0.067360477,1828.283646
"237",3.255947824,1.224064472,2.177125085,1.946063093,0.399086736,10.92193531,3.170921439,2.798224862,9.679401896,22.69361304,22.99957496,0.065897805,1832.568339
"238",3.197572868,1.241569544,2.170673085,1.883065585,0.382846674,10.85327287,3.117316429,2.912760072,9.382840069,22.68084776,24.6050325,0.050589608,1739.816429
"239",3.271015075,1.231924303,2.051367241,1.929816532,0.375156641,10.68729119,3.167445718,3.013899076,10.22806732,22.67428357,24.34592211,0.056899431,1803.030412
"240",3.391332066,1.219813955,2.02907149,1.976352761,0.373156672,10.98969856,3.142487514,2.824409901,9.650490836,22.66291445,22.88066574,0.053690239,1824.823501
"241",3.117666269,1.213975537,2.110965602,1.929012431,0.379453225,10.51762275,3.109816029,2.920638473,10.43836847,22.65613419,23.66096592,0.058484357,1842.6225
"242",3.161308273,1.313663097,2.034079549,1.904978257,0.399474547,10.90907349,3.102088072,2.929926156,9.762218485,22.64272231,23.00867314,0.058664304,1822.658102
"243",3.253692601,1.2289606,2.24246611,1.951576012,0.394902469,10.48641993,3.114035819,2.800607433,8.601449024,22.6397907,22.72953486,0.068654999,1733.346234
"244",3.280433872,1.335254647,2.149977172,1.84737755,0.378170709,10.61677199,3.148579944,2.896509433,9.594017464,22.62584623,23.87026275,0.062394896,1760.919773
"245",3.142590564,1.289614027,2.205549391,1.885344137,0.398578753,9.764312681,3.107277453,2.806576413,8.029714718,22.61800231,23.16312703,0.056154733,1626.636267
"246",3.347435088,1.247080732,2.092580145,1.986518416,0.399425563,10.99345161,3.110921903,2.818018358,8.543468759,23.86108474,24.61019375,0.05968298,1702.647944
"247",3.17455959,1.269727136,2.184202796,1.907858141,0.39752037,10.40446183,3.128970987,2.868410725,10.60355186,22.6043617,22.63801761,0.066913662,1910.262066
"248",3.180331556,1.223249717,2.095613901,1.906874359,0.377778948,10.47896941,3.154502535,2.963414431,8.209638109,22.59830102,23.78668685,0.064207007,1635.214279
"249",3.169506877,1.278475088,2.207712938,1.89355062,0.390251166,10.34275431,3.142322384,2.796736602,8.740420772,22.5897288,24.33793434,0.051323504,1678.121461
"250",3.428507303,1.276932331,2.263660763,1.96020561,0.377900718,10.70717852,3.130459884,2.795768074,8.455437467,22.57024338,22.90750169,0.05972322,1705.2212
"251",3.191461727,1.232411033,2.038934282,1.978870208,0.385943795,10.17717787,3.17504415,2.995195575,9.363031168,22.56311382,23.41308086,0.060546675,1736.602828
"252",3.158071908,1.336774939,2.071143814,1.927056875,0.366188132,10.31412927,3.139034075,2.863301608,10.57927061,22.5555337,22.84591986,0.069551683,1882.754245
"253",3.219881223,1.227698348,2.027583443,1.875115582,0.386448062,10.74623602,3.136892083,2.823253376,10.10663532,22.54302946,23.20386512,0.069427706,1847.10432
"254",3.114844865,1.250953664,2.059252905,1.923214827,0.360513982,10.97419864,3.175494958,2.844045068,10.38542156,22.53161286,22.62097279,0.062188267,1901.450938
"255",3.129870054,1.316546885,2.352027683,1.917503496,0.387009213,10.71022723,3.105004336,2.822433001,8.321534876,22.52518973,23.12451407,0.054724453,1682.387406
"256",3.352910038,1.303170187,2.188498526,1.911935652,0.38629676,10.66087719,3.152500871,2.895671365,8.278061345,22.51421766,22.95989238,0.052378886,1672.97224
"257",3.132172968,1.212860776,2.045003479,1.944390499,0.396739822,10.77163414,3.104666532,2.946647527,9.700645025,23.85768775,24.09631926,0.050065531,1800.624676
"258",3.245080535,1.290212861,2.143683122,1.782092261,0.382625386,10.18152511,3.113090317,2.871323154,9.737829111,22.5062085,22.59971797,0.058393,1810.063844
"259",3.205258457,1.296046246,2.11183262,1.897303278,0.391542617,10.12074562,3.109347786,2.936651806,10.90357787,22.49434465,23.57997246,0.061031436,1868.119439
"260",3.324049497,1.409228133,2.061636434,1.936061039,0.391256557,10.88466861,3.142676457,2.974692364,9.704458707,22.48738035,23.50114665,0.057046718,1783.685819
"261",3.294964627,1.268045987,2.148506414,1.899712351,0.368155494,10.90130502,3.125096514,2.836951005,9.377622828,22.47189597,24.41765826,0.058420987,1744.522197
"262",3.183969713,1.280877513,2.175481546,1.864210911,0.395156512,10.09786759,3.125402696,3.048089324,10.79140478,22.46281167,22.92764827,0.051652446,1870.606785
"263",3.121489741,1.215273139,2.086021069,1.849465804,0.382805976,10.11139077,3.130275616,2.883813946,8.474466872,22.45815632,22.68746194,0.050178171,1686.132235
"264",3.260649326,1.241346894,2.174992383,1.822670621,0.386613177,10.96728238,3.119007111,2.838354646,7.999676545,22.4437865,22.67643581,0.05437883,1677.625132
"265",3.133879483,1.2603861,2.133264309,1.942460829,0.392804896,10.20756344,3.102355275,2.907664731,9.693469795,22.43169665,24.21306633,0.051515738,1751.545845
"266",3.20025255,1.227999245,2.067705084,1.971398044,0.396185062,10.95873465,3.155160243,2.810943808,8.69821638,22.42294008,24.86822413,0.053512522,1690.177276
"267",3.198437912,1.288852444,2.057473413,1.966216163,0.378709921,10.39252344,3.103026215,2.870585598,10.43137633,22.41680203,23.64874883,0.056980722,1835.852062
"268",3.149358057,1.238614274,2.05649443,1.939853883,0.369979293,10.3799205,3.119489934,2.862450889,9.135203744,23.8455,24.98551723,0.055705868,1717.223651
"269",3.1313172,1.383357213,2.170187294,1.844103927,0.379059914,9.981023221,3.115566436,2.789901009,10.312483,22.40714481,24.85239879,0.057022829,1791.172342
"270",3.305223112,1.226992296,2.112845842,1.829922978,0.386856098,10.28299027,3.164580747,2.959668281,9.2579054,22.39166725,22.64151431,0.057114819,1757.658946
"271",3.246714363,1.322222545,2.232208635,1.807954426,0.372588117,10.99927696,3.104015446,2.818715055,8.200363145,22.38354088,22.49166731,0.06848249,1708.752577
"272",3.223155685,1.217268246,2.104317767,1.819978678,0.38371088,10.5136764,3.150419337,2.846967296,10.81971237,22.37520722,23.19688382,0.058938956,1892.004775
"273",3.22265477,1.321746295,2.076660871,1.792284978,0.373324585,10.37677923,3.123660874,2.816236696,8.28998063,22.36350713,22.80155057,0.053656572,1670.134071
"274",3.209100342,1.312064557,2.12930604,1.920345199,0.384085206,10.75696678,3.11577909,2.843606124,8.55294653,22.35684413,24.02223615,0.061857848,1674.844357
"275",3.341004317,1.283421469,2.046020221,1.911611022,0.39159542,10.99814324,3.10867836,2.800043625,8.818412856,22.34087158,24.97390293,0.062865336,1695.892524
"276",3.152432982,1.26155136,2.112384277,1.964268081,0.368555837,10.64329656,3.108056287,2.89856104,10.34799193,22.33689563,22.76064565,0.067899656,1872.641199
"277",3.108637668,1.221092404,2.132188139,1.809599646,0.375093606,10.73074783,3.13704598,2.824225192,10.15132081,22.32511879,22.50592348,0.055308267,1872.378475
"278",3.118874297,1.293423694,2.099402671,1.889085581,0.398274511,10.22561262,3.125361503,2.951349302,8.295580583,22.31171203,23.51606594,0.056077203,1638.318487
"279",3.224834862,1.410607225,2.055674303,1.842190597,0.381629462,10.53181145,3.163868469,2.822895009,10.55729567,23.8371107,24.10030722,0.060909371,1864.412698
"280",3.213979307,1.310992758,2.076275395,1.881135986,0.397820837,10.55720804,3.128411186,2.836162425,8.406465206,22.30839384,24.58048476,0.065508643,1649.405758
"281",3.289210833,1.388934139,2.196056443,1.817775029,0.366987689,10.90509065,3.140201019,3.019461713,8.943167821,22.29725839,24.17083195,0.062327563,1691.505553
"282",3.425044481,1.256200862,2.010631154,1.915936888,0.386751736,10.79879174,3.115491512,2.855816422,10.27282271,22.28243292,23.09808155,0.065624788,1857.460939
"283",3.198001018,1.254781944,2.016248124,1.640825165,0.394419727,10.22970697,3.135977543,2.826578797,10.88557157,22.27862509,23.48152465,0.058182308,1876.151298
"284",3.096331874,1.258959935,2.034332512,1.986911585,0.395272316,10.92029522,3.135083632,2.911592588,8.432671926,22.26644619,24.39976803,0.052153084,1663.189073
"285",3.330330917,1.221461663,2.167022717,1.982167931,0.389256348,9.410522951,3.123061935,2.934820713,10.63142151,22.25848941,22.78716568,0.06601812,1849.23523
"286",3.168970244,1.246889996,2.047557055,1.895881226,0.399349137,10.68199446,3.124060032,2.8676129,8.86595132,22.24298474,24.11057408,0.056599578,1698.589737
"287",3.097373192,1.357825645,2.015929644,1.953759876,0.397483574,10.65735977,3.200819226,2.854800113,8.702133508,22.23789186,23.85384892,0.054620384,1686.051633
"288",3.164159561,1.240209401,2.037852232,1.934829418,0.353007487,10.40257993,3.10638278,2.939003192,8.950054352,22.22833174,22.98849777,0.069744102,1718.501717
"289",3.20458942,1.27585562,2.211088134,1.873302671,0.365473131,10.65816455,3.115153574,2.805848863,8.973355462,22.21929163,22.97717908,0.061901909,1737.749822
"290",3.657897053,1.324994551,2.156288715,1.97383338,0.376060389,10.63917682,3.136199365,2.844756071,10.36023542,23.82089296,24.66318447,0.063571589,1833.277296
"291",3.381979633,1.234413289,2.091847658,1.852738113,0.378081966,10.76314175,3.110782052,2.813097606,9.496499618,22.20173598,22.77501753,0.064849381,1800.086925
"292",3.212416484,1.288402215,2.051085242,1.966383277,0.37275824,10.60072888,3.126531382,2.795048287,9.723215722,22.19547745,23.72812613,0.054899885,1779.576202
"293",3.104380037,1.317832647,2.088178947,1.97619422,0.393874313,10.92946514,3.155799405,2.897852636,7.956564843,22.18477884,24.13601804,0.060398803,1623.935842
"294",3.298552617,1.295546529,2.163436217,1.969889065,0.394473531,10.95306397,3.126189178,2.893434168,10.70253143,22.1750803,22.74749726,0.0556393,1911.318014
"295",3.392556971,1.363425305,2.161685828,1.874802147,0.393635591,10.45702447,3.131466936,3.165673518,9.404508259,22.16374357,22.42113752,0.065787263,1769.642977
"296",3.387219067,1.23297487,2.113602288,1.901190724,0.394381871,10.782859,3.156626528,2.808624345,10.15775711,22.15874123,22.86475123,0.053360608,1855.013587
"297",3.264110513,1.210055611,2.110089952,1.902836017,0.380727975,10.65268876,3.109838709,3.017818431,8.383958739,22.14382344,22.45460763,0.069160883,1697.217981
"298",3.326088875,1.316687099,2.109209389,1.959726001,0.396111321,10.69420107,3.144195083,2.841427528,10.50696894,22.13764416,22.19380186,0.05617522,1920.350916
"299",3.208320354,1.344175137,2.429622499,1.977680142,0.381259115,10.81625549,3.158470436,2.80174685,9.746220337,22.12614848,22.85649352,0.056831604,1818.564385
"300",3.12455501,1.217505395,2.211372606,1.95502398,0.381493343,10.12215273,3.106870424,2.82997525,8.644530076,22.11091479,24.6384131,0.068438254,1656.365132
"301",3.095004613,1.261852004,2.185114358,1.953827366,0.38577227,10.4291289,3.109184963,2.787957693,9.715516318,23.8198162,24.26014304,0.054077226,1793.638992
"302",3.447024384,1.420726465,2.052648258,1.895276354,0.396543484,10.96951181,3.141835195,2.807216948,9.214897817,22.10053714,22.65863685,0.053603896,1780.176444
"303",3.206205658,1.366764323,2.022893639,1.862069695,0.380192168,9.816258521,3.141511619,2.834798445,9.571497177,22.09083465,22.22880551,0.051433793,1789.353433
"304",3.23888839,1.301655073,2.078823784,1.903486046,0.371797972,10.49047795,3.136744447,2.993279865,9.102632777,22.08954462,22.17818548,0.056340304,1763.930545
"305",3.213425034,1.333705347,2.082099028,1.961228211,0.376929636,9.927989487,3.11592339,2.875918181,7.993439596,22.07059396,22.53751366,0.06885525,1637.681783
"306",3.307270082,1.429154708,2.081143594,1.896240053,0.376861115,10.92679907,3.104535445,2.90482081,9.433815361,22.06845292,22.79825966,0.065069562,1785.586436
"307",3.192597546,1.346833983,2.137180849,1.857000156,0.367257887,10.96251939,3.172460412,2.957559263,8.467478172,22.05186026,22.9672429,0.051978941,1682.076193
"308",3.458323728,1.352513209,2.049675368,1.968609082,0.381212524,10.52562317,3.155652359,2.86193004,8.840322749,22.04562402,22.6617948,0.068829316,1728.754912
"309",3.224064189,1.246592814,2.229161081,1.963224784,0.384782078,9.932470901,3.169107492,2.902359582,8.539037645,22.0376363,23.10474636,0.067423616,1663.439377
"310",3.178011516,1.376472538,2.120984715,1.972816921,0.388950411,10.15480139,3.15134362,2.843088884,9.819118583,22.02547394,23.46847252,0.062769078,1776.845571
"311",3.171151537,1.275642729,2.13841518,1.925770542,0.393013139,10.79373189,3.138121831,2.856995504,10.24457383,22.01026052,22.4173429,0.051365988,1878.825734
"312",3.276112932,1.215680442,2.051882068,1.935422739,0.373058423,10.65594725,3.169903902,2.880455121,8.064440639,23.9831896,24.87769868,0.061741643,1639.55313
"313",3.099258512,1.354611773,2.152473446,1.912764863,0.374405645,10.45803395,3.121836945,2.973508278,8.374549776,23.80530232,24.90532494,0.050755668,1647.163968
"314",3.151692825,1.274093487,2.028362274,1.989237475,0.392508427,10.84199387,3.111489851,2.863999819,8.833499952,22.00498238,22.43456652,0.056787031,1754.335894
"315",3.302701988,1.21591691,2.102776004,1.985124619,0.399013164,10.46496324,3.125560469,3.025577998,9.79266407,23.7955598,24.28105528,0.052967601,1784.237261
"316",3.120142542,1.278249612,2.091082481,1.826026204,0.392298527,10.76203032,3.105354896,3.002987831,9.689772322,23.78536186,24.62315172,0.067631494,1775.063164
"317",3.210073939,1.208259106,2.332966288,1.986172879,0.382111749,10.89018739,3.153917809,2.866461425,8.98171962,23.77262476,24.99105353,0.066154134,1721.424764
"318",3.280268803,1.349932347,2.061138657,1.975779213,0.376392777,10.8213274,3.106299101,3.04191208,9.452618348,23.76326369,24.79223654,0.054097631,1748.318165
"319",3.100085912,1.400339674,2.028039419,1.909286588,0.392188434,10.42432346,3.129393439,2.979748736,9.02757691,23.75069208,23.92597638,0.060026093,1724.225965
"320",3.112132144,1.292822837,2.233418865,1.963432211,0.385613748,10.1043386,3.153171899,2.797610612,9.464573665,23.74050649,24.51022975,0.062816863,1750.659772
"321",3.255177517,1.205649523,2.011992079,1.947303155,0.392907333,10.78428073,3.120422689,2.947150073,9.574855438,23.73558807,24.40995215,0.057377203,1776.390698
"322",3.408039377,1.416087707,2.036484358,1.887984636,0.388420059,10.61446443,3.13140435,2.949847799,10.71568975,23.72131652,24.46684848,0.054130827,1856.958774
"323",3.111264578,1.251585085,2.14467128,1.81266511,0.371739864,10.94664264,3.120879538,2.856177344,8.627247353,23.71348647,23.84165423,0.055868566,1715.347665
"324",3.238395112,1.26057089,2.066378139,1.978150062,0.396458288,10.23292963,3.102246719,2.997563147,9.20025157,23.97367866,24.27062648,0.069671542,1734.50107
"325",3.14399174,1.300126164,2.074671786,1.925210474,0.393910054,10.92288234,3.110638173,2.813669312,9.070294962,23.70037708,23.93400718,0.056225715,1758.639224
"326",3.186557299,1.329840818,2.047762983,1.902168135,0.373197498,10.90432279,3.100497851,2.865776721,9.326746454,23.69744319,23.91051619,0.056095691,1771.948258
"327",3.48312191,1.336199394,2.144253696,1.928474745,0.393053153,10.80002591,3.143840703,2.940552331,7.985419077,23.6841855,24.44820415,0.052835187,1631.223474
"328",3.114284439,1.304458858,2.120075193,1.900164046,0.391187911,10.2598502,3.115058674,2.878578076,9.042339742,23.67928385,24.12115259,0.055521813,1720.454071
"329",3.156700895,1.252760234,2.013642496,1.981471471,0.38999313,10.96087689,3.140773742,2.976727424,8.738541255,23.66834517,23.68607695,0.056542509,1729.03296
"330",3.465265914,1.224417448,2.015663075,1.950785764,0.387187351,10.44601655,3.124213909,2.88721585,10.38029459,23.6510016,24.95606052,0.062946903,1820.406883
"331",3.256217604,1.245850806,2.183134064,1.922217166,0.39411829,10.96366107,3.105998941,2.852348232,9.340001605,23.64059549,23.71641016,0.052011609,1787.371928
"332",3.273324988,1.270640758,2.05997922,1.925679781,0.397868916,10.91913257,3.106203658,2.90987058,8.666178734,23.63691732,24.18844293,0.057719025,1706.483911
"333",3.317954538,1.357028478,2.064890061,1.835531197,0.395353717,10.73247903,3.146180196,3.001577013,10.5159673,23.62931632,24.29014347,0.068180197,1847.505054
"334",3.327124297,1.258022901,2.109796629,1.856520906,0.383221483,10.53627748,3.106472731,2.866217822,10.88077922,23.61557506,24.42881519,0.069307339,1879.915204
"335",3.201098229,1.233694075,2.153986722,1.94702484,0.357779083,10.92455731,3.113560898,2.880070598,8.329641486,23.96563152,23.99331158,0.062150129,1693.16405
"336",3.226349907,1.211891261,2.134597794,1.943181266,0.399316775,10.5990013,3.11743075,3.051122117,9.99567823,23.60399868,24.91283597,0.061353106,1786.570067
"337",3.612623231,1.448157375,2.27036086,1.976721203,0.387794417,10.9143645,3.120978772,2.859382271,9.115366309,23.59004023,24.25348955,0.052744409,1737.310014
"338",3.403468502,1.266794206,2.066954548,1.919264603,0.388607971,10.59508931,3.108957397,2.812840746,9.553886652,23.58281497,24.68330925,0.063849819,1764.857124
"339",3.133538852,1.287776644,2.034473339,1.898828254,0.389400515,10.98138445,3.103439224,2.975999928,8.780232321,23.57111258,24.81977219,0.067289165,1699.61174
"340",3.604324017,1.259556312,2.08734035,1.939790455,0.377529808,10.69600884,3.149604327,2.895489088,8.619964081,23.56659024,23.88822812,0.058471896,1695.6468
"341",3.174951077,1.216861316,2.108309378,1.933229081,0.361594996,10.87926345,3.187553184,2.982382704,8.087841192,23.55382692,24.03956523,0.05746704,1646.606667
"342",3.190395281,1.257053098,2.033583981,1.968085085,0.394153845,10.8595597,3.137572832,3.146808153,10.6902991,23.54146236,24.31204589,0.050326333,1857.812829
"343",3.137517465,1.236170442,2.103456749,1.949184497,0.396244793,10.71521176,3.120771928,2.922774033,9.956032238,23.53717065,24.38412382,0.066722494,1807.155408
